Gads,Atsauksmes,Atrašanās vieta,Guļamistabas,Gultas,Cena,Numura kvadratr,Vesels mājoklis,Iekļautas brokastis,Iekļauts SPA,Terase,Sauna,Autostavveita,Wi-fi,Veļas mazgājamā masīna,Virtuve,Dārzs,Grils,Privāta vannas istaba,,baseins,restorāns,apkalpošana numura,brokastis,bārs
2022,9.5,9,2,4,157,45,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0
2022,9.5,9,2,5,166,45,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0
2022,9.5,9,2,6,174,45,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0
2009,8.7,9.6,0,2,86,19,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2009,8.7,9.6,0,2,123,19,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2009,8.7,9.6,0,3,135,19,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2009,8.7,9.6,0,3,177,19,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2009,8.7,9.6,0,2,117,18,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2009,8.7,9.6,0,2,145,18,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2009,8.7,9.6,0,2,137,20,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2009,8.7,9.6,0,2,165,20,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2009,8.7,9.6,0,2,154,20,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2009,8.7,9.6,0,2,182,20,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2009,8.7,9.6,0,2,154,28,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2009,8.7,9.6,0,2,182,28,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2009,8.7,9.6,0,2,174,33,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2009,8.7,9.6,0,2,202,33,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2009,8.7,9.6,0,3,214,33,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2009,8.7,9.6,0,3,256,33,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2009,8.7,9.6,0,2,294,37,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2009,8.7,9.6,0,2,322,37,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2009,8.7,9.6,0,3,334,37,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2009,8.7,9.6,0,3,376,37,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2009,8.7,9.6,0,2,303,55,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2009,8.7,9.6,0,2,331,55,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2009,8.7,9.6,0,3,347,55,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2009,8.7,9.6,0,3,389,55,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2009,8.7,9.6,0,4,387,55,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2009,8.7,9.6,0,4,443,55,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2009,8.7,9.6,0,2,484,106,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2009,8.7,9.6,0,2,512,106,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2009,8.7,9.6,0,3,511,106,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2009,8.7,9.6,0,3,553,106,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2019,9.3,9.5,1,2,58,41,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0
2019,9.3,9.5,1,4,63,41,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0
2007,8.1,8.9,0,2,58,15,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2007,8.1,8.9,0,2,65,15,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2007,8.1,8.9,0,2,63,18,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2007,8.1,8.9,0,2,77,18,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2007,8.1,8.9,0,2,83,24,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2007,8.1,8.9,0,2,99,24,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2007,8.1,8.9,0,3,63,29,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2007,8.1,8.9,0,3,77,29,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2007,8.1,8.9,0,4,78,29,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2007,8.1,8.9,0,4,94,29,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2007,8.1,8.9,0,1,35,15,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2010,8.8,8.9,0,2,61,18,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1
2010,8.8,8.9,0,2,68,18,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1
2010,8.8,8.9,0,2,70,20,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1
2010,8.8,8.9,0,2,78,20,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1
2010,8.8,8.9,0,2,93,26,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1
2010,8.8,8.9,0,2,103,26,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1
2010,8.8,8.9,0,1,57,18,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1
2010,8.8,8.9,0,1,63,18,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1
2020,8.1,9.3,7,14,400,320,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0
2012,9.6,9.4,0,2,90,23,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1
2012,9.6,9.4,0,2,105,23,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1
2012,9.6,9.4,0,2,120,29,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1
2012,9.6,9.4,0,2,135,29,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1
2012,9.6,9.4,0,2,160,45,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1
2012,9.6,9.4,0,2,175,45,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1
2013,9.2,9.2,0,2,173,15,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1
2013,9.2,9.2,0,2,187,32,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1
2013,9.2,9.2,2,4,317,60,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1
2013,9.2,9.2,3,6,317,60,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1
2013,9.2,9.2,3,6,403,160,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1
2013,9.2,9.2,3,6,706,160,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1
2010,9.4,9.4,0,2,45,18,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
2010,9.4,9.4,0,2,50,31,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
2010,9.4,9.4,0,3,60,31,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
2010,9.4,9.4,0,2,70,36,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
2010,9.4,9.4,0,3,60,30,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
2010,9.4,9.4,0,3,75,39,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
2010,9.4,9.4,0,4,65,40,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
2010,9.4,9.4,0,5,73,40,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
2010,9.4,9.4,0,6,79,40,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
2010,9.4,9.4,0,4,75,47,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
2010,9.4,9.4,0,5,83,47,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
2010,9.4,9.4,0,6,91,47,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
2010,9.4,9.4,0,4,85,48,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
2010,9.4,9.4,0,5,93,48,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
2010,9.3,9.3,0,2,110,20,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1
2010,9.3,9.3,0,1,102,20,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1
2010,9.3,9.3,0,2,130,27,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1
2010,9.3,9.3,0,1,121,27,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1
2010,9.3,9.3,0,2,160,32,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1
2010,9.3,9.3,0,1,149,32,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1
2010,9.3,9.3,0,2,170,25,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1
2010,9.3,9.3,0,1,158,25,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1
2010,9.3,9.3,0,2,180,24,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1
2010,9.3,9.3,0,1,167,24,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1
2010,9.3,9.3,0,2,220,40,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1
2010,9.3,9.3,0,1,205,40,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1
2021,8.8,9.1,0,2,65,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
2021,8.8,9.1,0,2,72,30,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
2022,9.2,9.2,0,2,63,20,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
2022,9.2,9.2,0,1,55,20,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
2022,9.2,9.2,0,2,69,29,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
2022,9.2,9.2,0,1,55,29,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
2022,9.2,9.2,0,2,68,20,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
2022,9.2,9.2,0,3,72,20,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
2022,9.2,9.2,0,1,63,20,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
2010,7.9,7.9,0,2,36,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2010,7.9,7.9,0,2,70,16,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2010,7.9,7.9,0,1,54,16,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2010,7.9,7.9,0,3,27,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2010,7.9,7.9,0,3,60,16,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2010,7.9,7.9,0,3,50,21,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2010,7.9,7.9,0,3,85,21,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2013,9.5,9.3,0,2,69,18,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
2022,9.8,9.6,0,2,260,25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022,9.8,9.6,0,2,260,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015,9,9.2,0,2,110,60,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2015,8.5,9.5,0,2,80,15,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
2015,8.5,9.5,0,2,95,20,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
2015,8.5,9.5,1,2,145,15,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
2015,8.5,9.5,0,2,180,30,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
2015,8.5,9.5,1,2,225,60,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
2015,8.5,9.5,1,4,195,80,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
2015,8.5,9.5,3,6,310,150,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
2012,8.9,8.8,0,2,55,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2012,8.9,8.8,0,2,69,16,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2012,8.9,8.8,0,1,48,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2012,8.9,8.8,0,1,55,16,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2012,8.9,8.8,0,3,68,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2012,8.9,8.8,0,3,89,16,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2012,8.9,8.8,0,4,77,20,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2012,8.9,8.8,0,4,105,20,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2012,9.3,9.4,2,4,95,55,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2012,9.3,9.4,2,6,80,55,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2008,7.6,8.8,0,2,55,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1
2008,7.6,8.8,0,2,60,16,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1
2008,7.6,8.8,0,2,60,22,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1
2008,7.6,8.8,0,2,65,22,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1
2008,7.6,8.8,0,2,62,28,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1
2008,7.6,8.8,0,2,70,28,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1
2008,7.6,8.8,0,3,60,22,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1
2008,7.6,8.8,0,3,75,22,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1
2008,7.6,8.8,0,1,45,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1
2008,7.6,8.8,0,1,50,16,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1
2015,9.1,9.6,0,2,57,23,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
2015,9.1,9.6,0,4,70,23,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
2012,8.9,9.6,0,2,30,15,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
2012,8.9,9.6,0,2,60,28,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
2012,8.9,9.6,0,3,45,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
2012,8.9,9.6,0,4,48,19,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
2012,8.9,9.6,0,1,30,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
2012,8.9,9.6,0,1,45,28,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
2016,8.7,8.7,1,3,55,30,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
2009,7.7,8.6,0,2,45,20,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
2009,7.7,8.6,0,2,57,35,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
2009,7.7,8.6,0,1,42,35,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
2009,7.7,8.6,0,2,66,40,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
2009,7.7,8.6,0,1,76,40,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
2021,9.6,9.4,1,2,150,23,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0
2007,9,9.8,1,2,76,18,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
2007,9,9.8,1,2,98,27,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
2007,9,9.8,1,3,102,24,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
2007,9,9.8,1,1,58,15,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
2020,9.3,9,0,2,55,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2010,8,8,0,2,60,20,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
2010,8,8,0,1,55,20,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
2010,8,8,0,2,64,25,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
2010,8,8,0,1,59,25,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
2010,8,8,1,2,78,37,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
2010,8,8,1,3,101,37,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
2010,8,8,0,2,82,20,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
2010,8,8,0,2,86,25,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
2010,8,8,1,2,90,48,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
2010,8,8,1,3,113,48,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
2010,8,8,1,2,100,37,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
2010,8,8,1,3,134,37,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
2010,8,8,0,2,109,28,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
2010,8,8,0,3,120,28,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
2010,8,8,0,2,112,48,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
2010,8,8,0,3,146,48,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
2010,8,8,2,2,168,78,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
2010,8,8,2,3,179,78,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
2010,8,8,2,4,190,78,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
2020,8.9,9.8,0,2,60,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020,8.9,9.8,0,2,64,20,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020,8.9,9.8,0,1,27,23,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2012,8.7,9.3,0,2,52,19,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2012,8.7,9.3,0,2,64,19,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2012,8.7,9.3,0,2,63,28,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2012,8.7,9.3,0,2,81,28,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2012,8.7,9.3,0,2,79,38,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2012,8.7,9.3,0,2,91,38,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2012,8.7,9.3,0,2,86,38,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2012,8.7,9.3,0,2,98,38,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2012,8.7,9.3,0,3,63,28,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2012,8.7,9.3,0,3,81,28,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2012,8.7,9.3,0,4,75,38,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2012,8.7,9.3,0,4,99,38,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2012,8.7,9.3,0,1,45,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2012,8.7,9.3,0,1,51,16,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2023,9.1,9.1,0,2,89,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
2023,9.1,9.1,0,1,97,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
2023,9.1,9.1,0,2,99,18,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
2023,9.1,9.1,4,8,380,180,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
2020,9.2,9.3,0,2,55,20,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
2020,9.2,9.3,0,3,70,20,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
2020,9.2,9.3,0,1,45,20,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
2020,9.2,9.3,0,2,56,23,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
2020,9.2,9.3,0,1,48,23,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
2020,9.2,9.3,0,2,58,19,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
2020,9.2,9.3,0,1,53,19,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
2020,9.2,9.3,0,2,59,24,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
2020,9.2,9.3,0,3,74,24,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
2020,9.2,9.3,0,4,89,24,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
2020,9.2,9.3,0,1,54,24,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
2009,8.3,8.9,0,2,80,16,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1
2009,8.3,8.9,0,3,100,16,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1
2009,8.3,8.9,0,1,73,16,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1
2009,8.3,8.9,0,2,126,30,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1
2009,8.3,8.9,0,3,164,30,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1
2017,8.6,8.6,1,2,30,32,1,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0
2017,8.6,8.6,1,3,40,32,1,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0
2017,8.6,8.6,1,4,50,32,1,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0
2017,8.6,8.6,1,5,60,32,1,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0
2023,8.8,9.3,0,2,45,18,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
2023,8.8,9.3,0,3,57,24,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
2023,8.8,9.3,0,1,35,18,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
2014,9.5,9.7,1,2,65,50,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0
2014,9.5,9.7,1,3,67,50,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0
2014,9.5,9.7,1,4,70,50,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0
2023,9.6,9.5,1,2,68,18,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2010,9.6,9.4,1,2,124,20,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2010,9.6,9.4,1,1,106,20,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2009,9,9.6,0,2,91,27,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
2009,9,9.6,0,2,119,27,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
2009,9,9.6,0,1,104,27,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
2009,9,9.6,0,2,118,28,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
2009,9,9.6,0,2,146,28,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
2009,9,9.6,0,1,131,28,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
2009,9,9.6,0,2,127,26,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
2009,9,9.6,0,2,155,26,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
2009,9,9.6,0,1,140,26,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
2009,9,9.6,0,2,145,29,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
2009,9,9.6,0,2,173,29,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
2009,9,9.6,0,1,158,29,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
2009,9,9.6,0,2,269,42,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
2009,9,9.6,0,2,297,42,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
2009,9,9.6,0,1,282,42,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
2009,9,9.6,0,2,299,68,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
2009,9,9.6,0,2,327,68,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
2009,9,9.6,0,1,312,68,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
2009,8.8,9,0,2,48,15,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1
2009,8.8,9,0,2,72,15,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1
2009,8.8,9,0,1,64,15,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1
2009,8.8,9,0,2,49,18,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1
2009,8.8,9,0,2,74,18,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1
2009,8.8,9,0,1,66,18,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1
2009,8.8,9,0,2,50,20,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1
