Nosaukums,Gads,Atsauksmes,Atrašanās vieta,Guļamistabas,Gultas,Cena,Numura kvadratr,Vesels mājoklis,Iekļautas brokastis,Iekļauts SPA,Terase,Sauna,Autostavveita,Wi-fi,Veļas mazgājamā masīna,Virtuve,Dārzs,Grils,Privāta vannas istaba,,baseins,restorāns,apkalpošana numura,brokastis,bārs
Kurzemītes apartamenti,2021,9.7,9.4,1,3,57,35,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
Kurzemītes apartamenti,2021,9.7,9.4,1,4,62,35,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
Kurzemītes apartamenti,2021,9.7,9.4,1,1,37,35,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
Guest house Kajaki-Ragaciems,2017,9.5,9.6,0,2,60,20,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0
Ezerdzirnas,2023,10,10,1,2,83,30,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0
Ezerdzirnas,2023,10,10,1,3,88,30,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0
Ezerdzirnas,2023,10,10,1,4,98,30,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0
Ezerdzirnas,2023,10,10,1,1,78,30,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0
Двухкомнатная квартира Smart-Home,2019,8.6,9.6,1,4,40,40,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0
Dzintarmājas,2021,9.3,8.9,1,2,80,25,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
Ozoliņi,2015,9.5,9.7,4,8,200,120,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0
Ligatne's apartment,2017,9,9.5,1,2,46,31,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0
Apartment Kurši,2023,9,8.7,2,2,75,72,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
Apartment Kurši,2023,9,8.7,2,3,85,72,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
Apartment Kurši,2023,9,8.7,2,4,95,72,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
Apartment Kurši,2023,9,8.7,2,5,110,72,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
Apartment Kurši,2023,9,8.7,2,1,70,72,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
Guest House Pilsētnieki,2012,8.8,9.3,1,2,50,25,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0
Guest House Pilsētnieki,2012,8.8,9.3,1,6,100,25,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0
Jūvgumegi,2021,9,9.2,1,2,80,20,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
WILLOW,2021,9.5,9.8,1,2,69,21,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0
WILLOW,2021,9.5,9.8,2,4,95,52,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0
Viesu māja Virši,2023,9,9.2,1,2,81,27,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0
Viesu māja Virši,2023,9,9.2,1,2,90,27,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0
The sunny willow apartments,2021,9.5,9.6,1,2,34,30,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Cosy Seaside Apartment,2021,9.5,9.4,1,4,63,64,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0
Cosy Seaside Apartment,2021,9.5,9.4,1,4,70,64,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0
Brother street apartment,2022,9.7,9.7,1,2,57,57,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
Brother street apartment,2022,9.7,9.7,1,3,60,57,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
Brother street apartment,2022,9.7,9.7,1,4,67,57,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
Brother street apartment,2022,9.7,9.7,1,1,53,57,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
Round house,2015,8.6,8.9,1,2,89,28,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0
Brīvdienu māja Kažoki,2013,9.7,9.7,2,2,80,153,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0
Brīvdienu māja Kažoki,2013,9.7,9.7,2,4,100,153,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0
LILLE`S apartment,2023,9.6,10,1,2,85,47,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
LILLE`S apartment,2023,9.6,10,1,4,95,47,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
Old Town Apartments,2019,8.6,9.3,1,2,39,16,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0
Old Town Apartments,2019,8.6,9.3,1,1,32,16,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0
Hostelis R27,2021,8.6,8.6,0,2,27,15,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
"MIRO Rooms - quiet chic, free parking, self check-in",2023,9.6,9.6,1,2,77,46,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"MIRO Rooms - quiet chic, free parking, self check-in",2023,9.6,9.6,1,3,85,46,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"MIRO Rooms - quiet chic, free parking, self check-in",2023,9.6,9.6,1,4,97,46,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"MIRO Rooms - quiet chic, free parking, self check-in",2023,9.6,9.6,1,2,85,46,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"MIRO Rooms - quiet chic, free parking, self check-in",2023,9.6,9.6,1,3,93,46,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"MIRO Rooms - quiet chic, free parking, self check-in",2023,9.6,9.6,1,4,107,46,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
Jūrkalnes Meža SPA,2019,8.5,8.8,1,2,95,44,1,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0
Jūrkalnes Meža SPA,2019,8.5,8.8,1,1,86,44,1,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0
Jūrkalnes Meža SPA,2019,8.5,8.8,1,4,122,42,1,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0
Jūrkalnes Meža SPA,2019,8.5,8.8,1,4,135,42,1,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0
For families and friends,2021,9.3,9.5,2,3,82,58,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
Cosy&White apartment in Daugavpils,2020,9.5,8.9,1,2,45,35,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
Randu klēts,2022,9.5,9.8,1,5,117,98,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0
Randu klēts,2022,9.5,9.8,1,7,130,98,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0
Melamar,2023,9,10,1,2,80,24,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0
Melamar,2023,9,10,1,4,140,24,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0
Residential Barona Apartments in Riga Centre,2019,8.6,9.5,1,2,66,19,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0
Residential Barona Apartments in Riga Centre,2019,8.6,9.5,1,2,69,20,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0
Residential Barona Apartments in Riga Centre,2019,8.6,9.5,1,2,73,27,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0
Residential Barona Apartments in Riga Centre,2019,8.6,9.5,1,2,89,35,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0
Residential Barona Apartments in Riga Centre,2019,8.6,9.5,1,3,97,35,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0
Residential Barona Apartments in Riga Centre,2019,8.6,9.5,1,4,106,35,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0
Svētgravas,2020,9.9,9.4,1,2,72,70,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0
Svētgravas,2020,9.9,9.4,1,3,77,70,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0
Svētgravas,2020,9.9,9.4,1,4,81,70,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0
Svētgravas,2020,9.9,9.4,1,6,90,70,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0
Svētgravas,2020,9.9,9.4,1,1,68,70,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0
"Pilsētas glempings - ""Gliemezis""",2023,9,9.2,1,2,41,12,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0
"Pilsētas glempings - ""Gliemezis""",2023,9,9.2,1,3,45,12,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0
"Pilsētas glempings - ""Gliemezis""",2023,9,9.2,1,1,36,12,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0
Kaltenes Liepziedi,2022,8.8,8.3,1,2,122,100,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0
Kaltenes Liepziedi,2022,8.8,8.3,1,3,143,100,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0
Kaltenes Liepziedi,2022,8.8,8.3,1,4,135,100,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0
Jurmala Guest House Markiza,2017,9.4,9.3,1,2,122,50,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0
Jurmala Guest House Markiza,2017,9.4,9.3,1,3,128,50,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0
Jurmala Guest House Markiza,2017,9.4,9.3,1,4,135,50,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0
Two Wheels,2013,8.4,8.7,0,2,67,15,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
Two Wheels,2013,8.4,8.7,0,4,95,33,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
Pāvilostas Šīfermāja,2016,9.7,9.8,0,2,65,12,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0
Pāvilostas Šīfermāja,2016,9.7,9.8,0,2,70,25,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0
Pāvilostas Šīfermāja,2016,9.7,9.8,1,2,80,38,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0
Pāvilostas Šīfermāja,2016,9.7,9.8,1,2,90,45,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0
Apes ielas apartaments,2016,9.1,9.9,1,2,56,36,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0
Apes ielas apartaments,2016,9.1,9.9,1,3,65,36,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0
Apes ielas apartaments,2016,9.1,9.9,1,4,72,36,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0
Apes ielas apartaments,2016,9.1,9.9,1,1,45,36,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0
Station street apartments,2023,9.4,9.7,1,2,50,25,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
Station street apartments,2023,9.4,9.7,1,1,40,25,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
Sniegi design Cabins,2023,9.5,9.3,2,4,155,37,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
Lakeside Escape,2023,9.7,10,4,2,389,350,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0
Lakeside Escape,2023,9.7,10,4,4,437,350,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0
Lakeside Escape,2023,9.7,10,4,8,486,350,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0
Lakeside Escape,2023,9.7,10,4,9,540,350,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0
Cozy&Chic - A modern apartment with a garden terrace,2023,9.5,9.5,1,2,67,51,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0
Cozy&Chic - A modern apartment with a garden terrace,2023,9.5,9.5,1,3,76,51,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0
Cozy&Chic - A modern apartment with a garden terrace,2023,9.5,9.5,1,4,85,51,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0
GailumuFamily House,2021,9.1,8.9,1,2,81,48,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0
GailumuFamily House,2021,9.1,8.9,1,2,90,48,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0
Dome Hotel,2009,9.4,9.9,0,2,222,30,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Dome Hotel,2009,9.4,9.9,0,1,203,30,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Dome Hotel,2009,9.4,9.9,0,2,267,35,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Dome Hotel,2009,9.4,9.9,0,1,248,35,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Dome Hotel,2009,9.4,9.9,0,2,312,40,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Dome Hotel,2009,9.4,9.9,0,1,291,40,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
LK Apartment,2023,9.4,8.5,1,2,59,55,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0
LK Apartment,2023,9.4,8.5,1,3,64,55,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0
LK Apartment,2023,9.4,8.5,1,1,54,55,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0
Elizabeth's YH Rooms,2006,8.3,9.3,0,2,42,15,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
Elizabeth's YH Rooms,2006,8.3,9.3,0,2,46,16,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
Elizabeth's YH Rooms,2006,8.3,9.3,0,3,49,16,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
Elizabeth's YH Rooms,2006,8.3,9.3,0,4,54,16,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
Elizabeth's YH Rooms,2006,8.3,9.3,0,1,43,16,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
Katrin Apartments,2015,9.1,9.3,2,2,113,61,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Katrin Apartments,2015,9.1,9.3,2,3,123,61,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Katrin Apartments,2015,9.1,9.3,2,4,133,61,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Katrin Apartments,2015,9.1,9.3,2,5,143,61,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Katrin Apartments,2015,9.1,9.3,2,6,153,61,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Katrin Apartments,2015,9.1,9.3,2,2,118,55,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Katrin Apartments,2015,9.1,9.3,2,3,128,55,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Katrin Apartments,2015,9.1,9.3,2,4,138,55,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Katrin Apartments,2015,9.1,9.3,2,5,148,55,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Katrin Apartments,2015,9.1,9.3,2,6,158,55,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Katrin Apartments,2015,9.1,9.3,2,2,123,98,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Katrin Apartments,2015,9.1,9.3,2,3,133,98,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Katrin Apartments,2015,9.1,9.3,2,4,143,98,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Katrin Apartments,2015,9.1,9.3,2,5,153,98,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Katrin Apartments,2015,9.1,9.3,2,6,163,98,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Katrin Apartments,2015,9.1,9.3,2,2,127,62,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Katrin Apartments,2015,9.1,9.3,2,3,137,62,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Katrin Apartments,2015,9.1,9.3,2,4,147,62,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Katrin Apartments,2015,9.1,9.3,2,5,157,62,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Katrin Apartments,2015,9.1,9.3,2,6,167,62,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Katrin Apartments,2015,9.1,9.3,2,5,162,100,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Katrin Apartments,2015,9.1,9.3,2,6,172,100,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Katrin Apartments,2015,9.1,9.3,2,7,182,100,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Katrin Apartments,2015,9.1,9.3,2,8,192,100,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Tree House,2015,8.7,9.7,0,1,20,35,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
Tree House,2015,8.7,9.7,0,1,20,20,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
Tree House,2015,8.7,9.7,0,1,22,16,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
Tree House,2015,8.7,9.7,0,1,27,15,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
Under The Pine,2022,9.4,9.2,1,4,130,50,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0
Alunana Suites,2023,8.7,9.5,1,4,77,32,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0
Atpūtas centrs Paideri,2014,8.1,9.1,0,2,30,15,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0
Atpūtas centrs Paideri,2014,8.1,9.1,0,2,50,15,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0
Atpūtas centrs Paideri,2014,8.1,9.1,0,3,45,15,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0
Atpūtas centrs Paideri,2014,8.1,9.1,0,4,60,15,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0
Atpūtas centrs Paideri,2014,8.1,9.1,0,5,75,20,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0
Atpūtas centrs Paideri,2014,8.1,9.1,0,9,110,18,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0
Apartaments Ogre.,2022,7.7,9.3,2,2,50,47,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
Apartaments Ogre.,2022,7.7,9.3,2,3,60,47,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
Apartaments Ogre.,2022,7.7,9.3,2,4,65,47,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
Apartaments Ogre.,2022,7.7,9.3,2,1,40,47,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
Valdemara Residence,2015,8.7,9.3,0,2,35,17,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
Valdemara Residence,2015,8.7,9.3,0,3,45,21,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
Valdemara Residence,2015,8.7,9.3,0,1,22,15,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
Kempings Lilaste.com,2017,8.1,8.9,2,6,75,30,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1
Pakrasti,2014,9.2,9.7,5,2,105,140,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0
Pakrasti,2014,9.2,9.7,5,3,120,140,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0
Pakrasti,2014,9.2,9.7,5,4,135,140,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0
Pakrasti,2014,9.2,9.7,5,5,150,140,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0
Pakrasti,2014,9.2,9.7,5,6,165,140,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0
Pakrasti,2014,9.2,9.7,5,7,180,140,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0
Pakrasti,2014,9.2,9.7,5,8,195,140,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0
Pakrasti,2014,9.2,9.7,5,9,210,140,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0
Straumes apartamenti,2023,9.5,9.3,1,2,50,26,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
Straumes apartamenti,2023,9.5,9.3,1,1,50,26,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
Holiday Home Kolka,2017,9.5,9.4,1,2,90,25,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0
Rozenstein design residence,2022,9.9,9.7,1,2,61,49,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0
Rozenstein design residence,2022,9.9,9.7,1,3,63,49,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0
Rozenstein design residence,2022,9.9,9.7,1,4,69,49,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0
Rozenstein design residence,2022,9.9,9.7,1,5,80,49,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0
Holiday Home Atmatas,2013,9.3,9.6,2,7,150,160,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0
Apartamenti Ores,2013,9.3,9.5,0,3,75,35,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0
Apartamenti Ores,2013,9.3,9.5,1,2,85,75,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0
Apartamenti Ores,2013,9.3,9.5,1,4,115,75,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0
Brīvdienu māja-Lauvas Līcis,2021,9.7,9.2,1,4,130,32,1,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0
romantic apartment,2023,8.6,8.6,1,2,33,25,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
romantic apartment,2023,8.6,8.6,1,2,36,25,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
Ventspils Garden house,2019,9,8.8,2,2,35,25,1,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0
Park Apartments,2017,9.5,9.7,2,2,70,100,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0
Park Apartments,2017,9.5,9.7,2,3,100,100,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0
Park Apartments,2017,9.5,9.7,2,4,115,100,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0
Park Apartments,2017,9.5,9.7,2,5,130,100,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0
Park Apartments,2017,9.5,9.7,2,6,140,100,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0
Park Apartments,2017,9.5,9.7,2,1,63,100,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0
Dzintars Hotel,2010,8.3,8.3,0,2,75,25,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0
Dzintars Hotel,2010,8.3,8.3,0,3,95,25,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0
"Mājīga istaba ar balkonu un vannasistaba, bezmaksas elektroauto uzlāde",2023,9.9,9.7,0,2,55,25,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0
"Mājīga istaba ar balkonu un vannasistaba, bezmaksas elektroauto uzlāde",2023,9.9,9.7,0,1,49,25,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0
Hestia Hotel Jugend,2010,8.9,8.9,0,2,127,17,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
Hestia Hotel Jugend,2010,8.9,8.9,0,1,121,17,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
Hestia Hotel Jugend,2010,8.9,8.9,0,2,157,23,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
Hestia Hotel Jugend,2010,8.9,8.9,0,1,151,23,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
Vidumgrāvja apartamenti,2019,9.3,9.5,1,2,35,34,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0
Swan City Apartment,2020,9.8,9.5,1,2,49,40,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0
Swan City Apartment,2020,9.8,9.5,1,2,60,40,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0
Brīvupes,2021,9.4,8.8,0,2,59,17,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
Brīvupes,2021,9.4,8.8,0,1,53,17,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
Nameja Apartments,2019,9,8.9,1,2,39,55,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
Nameja Apartments,2019,9,8.9,1,3,46,55,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
Nameja Apartments,2019,9,8.9,1,4,53,55,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
Nameja Apartments,2019,9,8.9,1,1,36,55,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
Pie Andra Pitragā,2017,9,9.3,1,4,75,25,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0
Pie Andra Pitragā,2017,9,9.3,1,4,50,25,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0
Apelsīns,2016,8.6,9.5,0,2,40,15,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1
Apelsīns,2016,8.6,9.5,0,3,58,15,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1
Apelsīns,2016,8.6,9.5,0,4,72,15,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1
Apelsīns,2016,8.6,9.5,0,5,86,15,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1
Apelsīns,2016,8.6,9.5,0,6,100,15,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1
Apelsīns,2016,8.6,9.5,0,1,24,15,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1
Apelsīns,2016,8.6,9.5,0,2,42,16,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1
